"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2018-10-31,274771,"Northeast Colorado Springs","CO","Colorado Springs","El Paso County","Colorado Springs",114,288000,0.00805040252012601,0.0249110320284698,0.0933940774487472,,,"2018-10","2018-Q4",288000,0,"2018-10"
2018-10-31,403215,"Gravesend","NY","New York-Newark-Jersey City","Kings County","New York",115,912500,0.000767712217591577,0.00407130281690141,0.072015977443609,,,"2018-10","2018-Q4",912500,0,"2018-10"
2018-10-31,403542,"Kingwood","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",116,238600,0.00420875420875421,0.00125891733109526,0.0123037759864234,,,"2018-04","2018-Q2",241800,-0.0132340777502068,"2018-02"
2018-10-31,193182,"Bath Beach","NY","New York-Newark-Jersey City","Kings County","New York",117,693800,-0.000144112984579911,0.00202195262853842,0.0516901621949371,,,"2018-09","2018-Q3",693900,-0.000144112984579911,"2018-08"
2018-10-31,276107,"Oak Cliff","TX","Dallas-Fort Worth-Arlington","Dallas County","Dallas",118,149200,0.0163487738419619,0.0275482093663912,0.156589147286822,,,"2018-10","2018-Q4",149200,0,"2018-10"
2018-10-31,273201,"Central Colorado Springs","CO","Colorado Springs","El Paso County","Colorado Springs",119,241300,0.0100460443700293,0.0215918712955123,0.0928442028985507,,,"2018-10","2018-Q4",241300,0,"2018-10"
2018-10-31,26352,"Ozone Park","NY","New York-Newark-Jersey City","Queens County","New York",120,518700,0.00777151738877016,0.0138780297107115,0.0795005202913632,,,"2018-10","2018-Q4",518700,0,"2018-10"
2018-10-31,403541,"Northside-Northline","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",121,126100,0.00799360511590727,0.0169354838709677,0.139114724480578,,,"2018-10","2018-Q4",126100,0,"2018-10"
2018-10-31,124381,"Flagami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","Miami",122,286900,0.00702000702000702,0.0177367860943597,0.113310050446255,,,"2007-07","2007-Q3",332500,-0.137142857142857,"2005-12"
2018-10-31,274552,"Mission","CA","San Francisco-Oakland-Hayward","San Francisco County","San Francisco",123,1528200,0.00157294534014943,0.01131625967838,0.080916678455227,,,"2018-10","2018-Q4",1528200,0,"2018-10"
2018-10-31,276128,"Richmond Hill","NY","New York-Newark-Jersey City","Queens County","New York",124,556200,0.00615050651230101,0.0158904109589041,0.0931603773584906,,,"2018-10","2018-Q4",556200,0,"2018-10"
2018-10-31,13017,"North Hills","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",125,580600,0.00432451133021969,0.00711188204683435,0.0581374157098597,,,"2018-10","2018-Q4",580600,0,"2018-10"
2018-10-31,276151,"Woodward Park","CA","Fresno","Fresno County","Fresno",126,354700,0.00254381006218202,0.00510059506942477,0.051586125111177,,,"2006-04","2006-Q2",410900,-0.136772937454368,"2005-02"
2018-10-31,193526,"Brownsville","NY","New York-Newark-Jersey City","Kings County","New York",127,448800,0.0103556956325979,0.0367290367290367,0.129909365558912,,,"2018-10","2018-Q4",448800,0,"2018-10"
2018-10-31,274415,"Flatlands","NY","New York-Newark-Jersey City","Kings County","New York",128,527100,0.0124855935459086,0.0292911540714704,0.0821186614658181,,,"2018-10","2018-Q4",527100,0,"2018-10"
2018-10-31,112261,"Laveen","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Phoenix",129,229700,0.00834064969271291,0.0236185383244207,0.0870799810695693,,,"2006-06","2006-Q2",271500,-0.153959484346225,"2005-06"
2018-10-31,273860,"Gramercy","NY","New York-Newark-Jersey City","New York County","New York",130,1021100,0.00225755791126816,-0.00146684920790143,0.029646062317233,,,"2018-06","2018-Q2",1028000,-0.00671206225680934,"2018-05"
2018-10-31,275707,"The Heights","NJ","New York-Newark-Jersey City","Hudson County","Jersey City",131,539400,0.0137192257094531,0.0183122522182367,0.181081672870593,,,"2018-10","2018-Q4",539400,0,"2018-10"
2018-10-31,54232,"Roxbury","MA","Boston-Cambridge-Newton","Suffolk County","Boston",132,433800,0.00207900207900208,0.0240793201133144,0.0603764360791982,,,"2018-10","2018-Q4",433800,0,"2018-10"
2018-10-31,268548,"Valley Glen","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",133,705500,0.00441343963553531,0.0121951219512195,0.0752934003962811,,,"2018-10","2018-Q4",705500,0,"2018-10"
2018-10-31,273177,"Centennial Hills","NV","Las Vegas-Henderson-Paradise","Clark County","Las Vegas",134,285100,0.0102763997165131,0.0363504180298073,0.146361077603538,,,"2006-05","2006-Q2",335700,-0.15072981829014,"2004-09"
2018-10-31,274056,"Hoover","CA","Fresno","Fresno County","Fresno",135,225700,0.00534521158129176,0.013016157989228,0.0596244131455399,,,"2006-04","2006-Q2",286000,-0.210839160839161,"2005-01"
2018-10-31,274346,"Lone Mountain","NV","Las Vegas-Henderson-Paradise","Clark County","Las Vegas",136,295100,0.0102704553235193,0.0401832922100811,0.152734375,,,"2006-06","2006-Q2",341500,-0.135871156661786,"2004-10"
2018-10-31,117224,"Parkway","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Sacramento",137,254300,0.00315581854043392,0.0127439267224213,0.0853606487409304,,,"2006-06","2006-Q2",298700,-0.148644124539672,"2004-12"
2018-10-31,403217,"Kensington","NY","New York-Newark-Jersey City","Kings County","New York",138,1002700,0.0135449307591226,0.0347781217750258,0.130312253409988,,,"2018-10","2018-Q4",1002700,0,"2018-10"
2018-10-31,269566,"Albany Park","IL","Chicago-Naperville-Elgin","Cook County","Chicago",139,265700,-0.00300187617260788,-0.00561377245508982,0.03667577058135,,,"2008-01","2008-Q1",297200,-0.105989232839838,"2004-12"
2018-10-31,48516,"Wilmington","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",140,456700,0.0055041831792162,0.0178292845999554,0.0832542694497154,,,"2007-02","2007-Q1",484700,-0.0577676913554776,"2006-02"
2018-10-31,30731,"Canoga Park","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",141,534500,0.00300243948207919,0.00300243948207919,0.0959606315357802,,,"2006-07","2006-Q3",542400,-0.0145648967551622,"2006-04"
2018-10-31,267926,"Encanto","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Phoenix",142,286000,0.00704225352112676,0.0188813680085501,0.130881771451166,,,"2018-10","2018-Q4",286000,0,"2018-10"
2018-10-31,118920,"Westwood","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",143,1262200,0.00453641066454437,0.0148749698480341,0.0774221084080239,,,"2018-10","2018-Q4",1262200,0,"2018-10"
2018-10-31,229214,"Raleigh","TN","Memphis","Shelby County","Memphis",144,86100,0.0105633802816901,0.028673835125448,0.106683804627249,,,"2007-04","2007-Q2",91100,-0.0548847420417124,"2005-04"
2018-10-31,244707,"Kempsville","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City","Virginia Beach",145,222700,-0.000897263346792283,0.00134892086330935,0.0201557489693083,,,"2007-08","2007-Q3",235500,-0.0543524416135881,"2005-11"
2018-10-31,269589,"Lake View","IL","Chicago-Naperville-Elgin","Cook County","Chicago",146,418300,-0.00119388729703916,-0.00286054827175209,0.0229885057471264,,,"2018-06","2018-Q2",420000,-0.00404761904761905,"2018-05"
2018-10-31,269568,"Archer Heights","IL","Chicago-Naperville-Elgin","Cook County","Chicago",147,171400,0.00882872277810477,0.0245068738792588,0.0685785536159601,,,"2007-01","2007-Q1",247700,-0.308033911990311,"2003-07"
2018-10-31,273794,"Fresno High Roeding","CA","Fresno","Fresno County","Fresno",148,179600,0.011830985915493,0.0274599542334096,0.0858524788391778,,,"2006-05","2006-Q2",238200,-0.246011754827876,"2004-12"
2018-10-31,275115,"Queens Village","NY","New York-Newark-Jersey City","Queens County","New York",149,508100,0.0127566274666135,0.0314656922452294,0.094807153630683,,,"2018-10","2018-Q4",508100,0,"2018-10"
2018-10-31,273197,"Central City","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",150,404500,0.0127691537305959,0.0324144971924451,0.0844504021447721,,,"2007-04","2007-Q2",426500,-0.0515826494724502,"2006-06"
2018-10-31,273674,"Fairgrounds","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","San Jose",151,827800,0.008897014015844,0.0259015987111166,0.182740391484498,,,"2018-10","2018-Q4",827800,0,"2018-10"
2018-10-31,276446,"Mclane","CA","Fresno","Fresno County","Fresno",152,195300,0.00930232558139535,0.035524920466596,0.107142857142857,,,"2006-06","2006-Q2",256200,-0.237704918032787,"2004-12"
2018-10-31,269605,"Rogers Park","IL","Chicago-Naperville-Elgin","Cook County","Chicago",153,174500,0.00345025876940771,0.00808781051415367,0.0524728588661037,,,"2007-11","2007-Q4",220300,-0.207898320472084,"2003-10"
2018-10-31,111617,"Casas Adobes","AZ","Tucson","Pima County","Tucson",154,222400,0.0054249547920434,0.0215893431327515,0.0827653359298929,,,"2006-06","2006-Q2",267700,-0.169219275308181,"2005-07"
2018-10-31,5837,"Maspeth","NY","New York-Newark-Jersey City","Queens County","New York",155,704000,0.00113765642775882,0.00513992004568818,0.039421231359811,,,"2018-10","2018-Q4",704000,0,"2018-10"
2018-10-31,193189,"Bay Ridge","NY","New York-Newark-Jersey City","Kings County","New York",156,918100,0.00701985302182736,0.0220416341979294,0.0287987449574182,,,"2018-10","2018-Q4",918100,0,"2018-10"
2018-10-31,343244,"Northwest","CA","San Diego-Carlsbad","San Diego County","Chula Vista",157,491800,0.0038783425188814,0.0173769135291684,0.0670427424604036,,,"2005-10","2005-Q4",499600,-0.0156124899919936,"2005-05"
2018-10-31,274765,"Northeast Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange County","Anaheim",158,613900,-0.00130144786074508,0.00277687030382228,0.0460044300562276,,,"2006-07","2006-Q3",616500,-0.00421735604217356,"2006-06"
2018-10-31,274510,"Michael Way","NV","Las Vegas-Henderson-Paradise","Clark County","Las Vegas",159,220700,0.0161141804788214,0.056992337164751,0.220011055831951,,,"2006-08","2006-Q3",252000,-0.124206349206349,"2005-05"
2018-10-31,271411,"Greater Uptown","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",160,375200,0.00213675213675214,0.00535905680600214,0.102232667450059,,,"2018-10","2018-Q4",375200,0,"2018-10"
2018-10-31,271457,"Lower Valley","TX","El Paso","El Paso County","El Paso",161,93400,-0.00213675213675214,-0.00426439232409382,0.0174291938997821,,,"2018-08","2018-Q3",93800,-0.00426439232409382,"2018-06"
2018-10-31,403538,"Golfcrest - Bellfort - Reveille","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",162,135600,0.00817843866171004,0.0374904361132364,0.0779014308426073,,,"2018-10","2018-Q4",135600,0,"2018-10"
2018-10-31,115609,"Highland Park","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",163,804200,0.0033686837180287,0.0178458422984432,0.111233936714108,,,"2018-10","2018-Q4",804200,0,"2018-10"
2018-10-31,214232,"Oxford Circle","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",164,148200,0.0122950819672131,0.0349162011173184,0.116804822908817,,,"2006-04","2006-Q2",153100,-0.0320052253429131,"2005-10"
2018-10-31,31817,"Granada Hills","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",165,637700,0.00330396475770925,0.00298836111984901,0.0431866513986586,,,"2006-07","2006-Q3",638400,-0.00109649122807018,"2006-06"
2018-10-31,114074,"Cambrian Park","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","San Jose",166,1331300,-0.000825577904533173,-0.00604748394803643,0.159871057675553,,,"2018-06","2018-Q2",1343100,-0.00878564514928151,"2018-05"
2018-10-31,274835,"Oak Lawn","TX","Dallas-Fort Worth-Arlington","Dallas County","Dallas",167,306200,0.00525279054497702,0.0039344262295082,0.0576856649395509,,,"2018-10","2018-Q4",306200,0,"2018-10"
2018-10-31,118673,"University City","CA","San Diego-Carlsbad","San Diego County","San Diego",168,678600,0.000884955752212389,0.00877062583618255,0.0822966507177034,,,"2018-10","2018-Q4",678600,0,"2018-10"
2018-10-31,199091,"Woodside","NY","New York-Newark-Jersey City","Queens County","New York",169,734400,0.00879120879120879,0.0185852981969487,0.051395848246242,,,"2018-10","2018-Q4",734400,0,"2018-10"
2018-10-31,269228,"Alameda - West Flagler","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","Miami",170,310800,0.00355182434614143,0.0120481927710843,0.0546318289786223,,,"2007-06","2007-Q2",359100,-0.134502923976608,"2005-11"
2018-10-31,267919,"Desert View","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Phoenix",171,410200,0.00195407914020518,0.00514579759862779,0.0397972116603295,,,"2006-04","2006-Q2",504800,-0.187400950871632,"2005-06"
2018-10-31,37309,"Bayside","NY","New York-Newark-Jersey City","Queens County","New York",172,891700,0.00507213706041479,0.00791228665084209,0.0339749536178108,,,"2018-10","2018-Q4",891700,0,"2018-10"
2018-10-31,275492,"Southwest","TX","Dallas-Fort Worth-Arlington","Tarrant County","Arlington",173,233700,0.00689358035329599,0.0116883116883117,0.0997647058823529,,,"2018-10","2018-Q4",233700,0,"2018-10"
2018-10-31,117557,"Rancho Penasquitos","CA","San Diego-Carlsbad","San Diego County","San Diego",174,793100,0.000126103404791929,0.00608905239122162,0.0605776945707408,,,"2018-10","2018-Q4",793100,0,"2018-10"
2018-10-31,27987,"Winnetka","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",175,570500,0.00581805359661495,0.0106288751107174,0.0490989334314086,,,"2018-10","2018-Q4",570500,0,"2018-10"
2018-10-31,403528,"Woodlake - Briarmeadow","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",176,213500,0.00234741784037559,0.0066006600660066,0.0653692614770459,,,"2018-10","2018-Q4",213500,0,"2018-10"
2018-10-31,275609,"Summerlin North","NV","Las Vegas-Henderson-Paradise","Clark County","Las Vegas",177,369200,0.00846763179459164,0.0301339285714286,0.124238733252132,,,"2005-06","2005-Q2",408800,-0.0968688845401174,"2004-10"
2018-10-31,32368,"Lake Balboa","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",178,592700,0.00440603287578377,0.0110883657454794,0.0700487452608774,,,"2018-10","2018-Q4",592700,0,"2018-10"
2018-10-31,271467,"Memorial","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",179,480800,0.00691099476439791,0.0137044064937803,0.013277133825079,,,"2018-10","2018-Q4",480800,0,"2018-10"
2018-10-31,51906,"Encino","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",180,1010200,0.00768079800498753,0.00969515242378811,0.0978048250380352,,,"2018-10","2018-Q4",1010200,0,"2018-10"
2018-10-31,189019,"Greenville","NJ","New York-Newark-Jersey City","Hudson County","Jersey City",181,309700,0.00912349299446074,0.0275381552753816,0.294732441471572,,,"2007-06","2007-Q2",364600,-0.150575973669775,"2006-01"
2018-10-31,276254,"Chelsea","NY","New York-Newark-Jersey City","New York County","New York",182,1740600,-0.0000574481530418797,-0.00882637663003246,-0.0554590840026047,,,"2016-07","2016-Q3",1883800,-0.0760165622677567,"2014-09"
2018-10-31,269571,"Gresham","IL","Chicago-Naperville-Elgin","Cook County","Chicago",183,125200,-0.0180392156862745,-0.053665910808768,-0.00397772474144789,,,"2008-03","2008-Q1",164900,-0.240751970891449,"2004-05"
2018-10-31,276450,"Mid City West","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",184,1786200,0.00213195691202873,0.0192878338278932,0.0372822299651568,,,"2018-10","2018-Q4",1786200,0,"2018-10"
2018-10-31,46793,"North Highlands","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Sacramento",185,255500,0.00117554858934169,0.00749211356466877,0.0606060606060606,,,"2005-12","2005-Q4",293700,-0.130064691862445,"2004-12"
2018-10-31,275496,"Southwest Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange County","Anaheim",186,582200,-0.00222793487574979,0,0.0422484783387039,,,"2006-07","2006-Q3",595900,-0.022990434636684,"2006-03"
2018-10-31,268621,"Briargate","CO","Colorado Springs","El Paso County","Colorado Springs",187,357700,0.00647158131682611,0.0159045725646123,0.063633660422242,,,"2018-10","2018-Q4",357700,0,"2018-10"
2018-10-31,275620,"Sunnyside","NY","New York-Newark-Jersey City","Queens County","New York",188,745800,0.007701661937576,0.0541342756183746,0.121841155234657,,,"2018-10","2018-Q4",745800,0,"2018-10"
2018-10-31,46736,"Newbury Park","CA","Oxnard-Thousand Oaks-Ventura","Ventura County","Thousand Oaks",189,701500,0.00228604086298043,0.00328947368421053,0.0338983050847458,,,"2006-06","2006-Q2",707000,-0.00777934936350778,"2006-04"
2018-10-31,154795,"Jamaica Plain","MA","Boston-Cambridge-Newton","Suffolk County","Boston",190,600400,0.00485355648535565,0.0191818027499576,0.0651055525989001,,,"2018-10","2018-Q4",600400,0,"2018-10"
2018-10-31,273140,"Carmel Valley","CA","San Diego-Carlsbad","San Diego County","San Diego",191,1084500,-0.000645042388499816,0.000461254612546125,0.0577391982834292,,,"2018-04","2018-Q2",1094000,-0.00868372943327239,"2018-03"
2018-10-31,195133,"Greenwich Village","NY","New York-Newark-Jersey City","New York County","New York",192,1497600,-0.00418910831837223,-0.0176451295506724,0.0078740157480315,,,"2018-05","2018-Q2",1542000,-0.0287937743190661,"2018-03"
2018-10-31,117183,"Palms","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",193,1185400,0.000928818711475133,0.00338581344167936,0.139259971167708,,,"2018-10","2018-Q4",1185400,0,"2018-10"
2018-10-31,193974,"Coney Island","NY","New York-Newark-Jersey City","Kings County","New York",194,557400,0.009599710197428,0.0350974930362117,0.124016938898972,,,"2018-10","2018-Q4",557400,0,"2018-10"
2018-10-31,114914,"El Sereno","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",195,598000,0.00352408122168149,0.0189129323564491,0.101491987474673,,,"2018-10","2018-Q4",598000,0,"2018-10"
2018-10-31,154399,"East Boston","MA","Boston-Cambridge-Newton","Suffolk County","Boston",196,480300,0.00882167611846251,0.0302445302445302,0.11958041958042,,,"2018-10","2018-Q4",480300,0,"2018-10"
2018-10-31,247145,"Salem","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City","Virginia Beach",197,257700,0.000776699029126214,0.00233372228704784,0.0157666535277887,,,"2007-06","2007-Q2",266500,-0.0330206378986867,"2005-12"
2018-10-31,269588,"Jefferson Park","IL","Chicago-Naperville-Elgin","Cook County","Chicago",198,297600,0.00472653612424038,0.0112130479102956,0.0456781447645819,,,"2006-08","2006-Q3",361900,-0.177673390439348,"2004-09"
2018-10-31,403556,"Briarforest Area","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",199,324000,0.00092678405931418,0.00465116279069767,0.036468330134357,,,"2018-10","2018-Q4",324000,0,"2018-10"
2018-10-31,272756,"Almaden Valley","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","San Jose",200,1582300,-0.00164048204934065,-0.00119934351723267,0.112415635545557,,,"2018-06","2018-Q2",1589900,-0.00478017485376439,"2018-06"
2018-10-31,274724,"North Ironbound","NJ","New York-Newark-Jersey City","Essex County","Newark",201,365600,0.0121816168327796,0.0427837992013691,0.198295640773517,,,"2007-04","2007-Q2",481100,-0.24007482851798,"2004-09"
2018-10-31,275127,"Rancho Bernardo","CA","San Diego-Carlsbad","San Diego County","San Diego",202,660600,-0.000907441016333938,0.00639853747714808,0.0544293695131684,,,"2018-09","2018-Q3",661200,-0.000907441016333938,"2018-09"
2018-10-31,57348,"Kew Gardens Hills","NY","New York-Newark-Jersey City","Queens County","New York",203,814800,0.000982800982800983,0.000491159135559921,0.0645414162529396,,,"2018-10","2018-Q4",814800,0,"2018-10"
2018-10-31,214146,"Olney","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",204,89200,-0.00111982082866741,-0.00888888888888889,0.070828331332533,,,"2018-07","2018-Q3",90000,-0.00888888888888889,"2018-06"
2018-10-31,275083,"Portage Park","IL","Chicago-Naperville-Elgin","Cook County","Chicago",205,288900,0.0045201668984701,0.00626959247648903,0.0288461538461538,,,"2006-10","2006-Q4",355800,-0.188026981450253,"2004-08"
2018-10-31,275470,"Southeast Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange County","Anaheim",206,581200,0.00120585701981051,0.00466724286949006,0.0504247243809868,,,"2006-08","2006-Q3",598900,-0.0295541826682251,"2006-03"
2018-10-31,403545,"Oak Forest - Garden Oaks","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",207,343000,-0.00174621653084983,0.000291630212890055,0.0368802902055623,,,"2018-08","2018-Q3",344000,-0.00290697674418605,"2018-08"
2018-10-31,275845,"Valley High-North Laguna","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Sacramento",208,294600,0.00272294077603812,0.00855871276959945,0.0517672259907176,,,"2005-12","2005-Q4",342000,-0.13859649122807,"2004-12"
2018-10-31,37575,"Brighton","MA","Boston-Cambridge-Newton","Suffolk County","Boston",209,465700,0.00409659335920655,0.0152605188576412,0.0632420091324201,,,"2018-10","2018-Q4",465700,0,"2018-10"
